id,subject,name,units,term,description
CSUS_COMS 143,Communication Studies,Theories of Interpersonal Communication,3 Units,"Fall, Spring, Summer","One-to-one communication between individuals in both social and task settings. Theories of communication during the growth and decay of relationships, as well as research on the forces behind relational dynamics.  Topics include nonverbal communication, self concept, communication of self, theories of conflict resolution, communication competence and the rhetoric of disconfirmation. "
CSUS_COMS 144,Communication Studies,Developing Rich Media Websites,3 Units,"Fall, Spring","An introduction to the creation of multimedia websites using current multimedia development software such as Flash. Emphasis will be placed on creating interactive video and formatting video programs for delivery over the WWW, extranets, or intranet. "
CSUS_COMS 145,Communication Studies,Organizational Communication,3 Units,"Fall, Spring, Summer",Basic concepts of interpersonal and inter-group communication within formal and informal social organizations. Current techniques of auditing and evaluating organizational communication. 
CSUS_COMS 149,Communication Studies,Multimedia Authoring,3 Units,"Fall, Spring","Basic multimedia authoring theory and skills.  Text, graphics, audio, and video are synchronized into interactive media.  Topics include 2D animation, interface design, and fundamentals of scripting language. "
CSUS_COMS 150,Communication Studies,Mass Communication Theories and Effects,3 Units,"Fall, Spring, Summer","Survey of the major theories dealing with the relationship between the mass media and human communication behavior. Examination of research into the social, political, economic and cultural effects of mass communication. "
CSUS_COMS 152,Communication Studies,Freedom Of Speech,3 Units,"Fall, Spring","Thorough introduction to issues related to freedom of speech and censorship, sections of the historical origins of free speech, seditious speech, libel and slander, pornography and obscenity, commercial speech and advertising, symbolic speech and hate speech. The class brings a communication focus to addressing issues related to the First Amendment."
CSUS_COMS 153,Communication Studies,Journalism Law and Ethics,3 Units,Cross listed: ,"Laws and regulations that govern print, broadcast, and the electronic mass media in the U.S. Discusses the process by which laws and regulations are enacted and interpreted as well as legal and regulatory issues concerned with the content, control, political role and responsibilities of media practitioners, regulators, Congress, and the public. "
CSUS_COMS 154,Communication Studies,Instructional Design and Training,3 Units,"Fall, Spring","Communication theory and practice in organizational training.  Surveys instructional communication theory and the instructional design process.  Focus on effective communication in training contexts.  Topics include needs assessment, training design, training evaluation and training delivery via electronic media."
CSUS_COMS 155,Communication Studies,Survey of World Cinema,3 Units,"Fall, Spring","A historical review of the development of major international film styles and themes. Concepts derived from this study of international film are then used as a basis to analyze contemporary films of India, Asia, and Africa. Emphasis is on both the development of formal film technique and a comparison of the unique cultural values that shape the film narrative and style."
CSUS_COMS 157,Communication Studies,Video Art,3 Units,; only one may be counted for credit.,"The creation and analysis of video artwork; including techniques of video production, post-production manipulation and critique, within the context of art and communication. The techniques and theory of producing and editing video will serve as a foundation for the pursuit of individual, creative projects.  "
CSUS_COMS 158,Communication Studies,Public Relations Planning and Management,3 Units,; only one may be counted for credit.,"Theoretical concepts to the solution of problems for pre-selected non-profit and campus clients by  forming small group PR agencies; completing needs assessments; profiling target and secondary audiences; developing and implementing a strategic public relations plan; producing targeted messages for media kits and other uses; developing and evaluating formative and summative evaluation plans; and making formal in-class presentations to peers, clients and invited PR professionals.  Students will also learn how to negotiate contracts, maintain client relations, track work on projects and develop timelines and budgets. "
CSUS_COMS 160,Communication Studies,Political Communication,3 Units,Fall only,"Analyzes the relationship between mass media and political decision-making, including a structural analysis of political and media institutions. Particular attention on the formation of public opinion through messages and strategies, and the impact of public opinion on public policy."
